time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsMutated,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-01-11 08:53:29.666 UTC,125,0,0,0,0,0,3158661,928,12808,0,1,0,0,0,0,0,15,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74952,33,0,73889,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420966409619,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,2048,1,0,0,0,0,159744,30,0,0,0,0,0,0,0,0,3,134,31966280,-1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:53:46.033 UTC,125,0,0,0,0,0,3169557,1160,23624,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80024,34,75797,75797,1,1,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420966425549,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,178176,39,4339,1,0,0,0,0,0,0,2,16,15848256,-1,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:53:58.706 UTC,125,0,0,0,0,0,3174093,1392,28240,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80024,34,75797,75797,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420966425549,3145728,0,0,0,14,0,0,0,1,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,30720,15,0,0,0,0,0,0,0,0,1,9,19123064,-1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:32:28.645 UTC,125,0,0,0,0,0,3160093,1160,14104,136,1,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81299,35,0,80203,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420972348583,3145728,0,0,0,15,0,0,0,3,0,0,0,3,0,0,0,0,15,1,2048,1,0,0,0,0,165888,33,0,0,0,0,0,0,0,0,4,112,33936192,-1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:32:51.756 UTC,125,0,0,0,0,0,3166917,1160,21064,0,1,0,0,0,0,0,41,6,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83873,36,82144,82144,1,0,4,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420972371256,3145728,0,0,0,18,1,16,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,182272,38,1841,1,0,0,0,0,0,0,2,16,16839432,-1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:33:03.753 UTC,125,0,0,0,0,0,3171429,1392,25576,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,6,0,3,1,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83873,36,82144,82144,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420972371256,3145728,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,16384,8,0,0,0,0,0,0,0,0,1,10,17026048,-1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:35:57.811 UTC,125,0,0,0,0,0,3160085,1160,14152,80,1,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85039,37,0,84052,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420972557764,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,169984,32,0,0,0,0,0,0,0,0,4,82,34491472,-1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:36:13.329 UTC,125,0,0,0,0,0,3166917,1160,21064,0,1,0,0,0,0,0,41,6,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87117,38,85884,85884,1,1,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420972572752,3145728,0,0,0,18,1,31,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,182272,38,1345,1,0,0,0,0,0,0,2,33,18007960,-1,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:36:20.505 UTC,125,0,0,0,0,0,3171429,1392,25576,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,6,0,3,1,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87117,38,85884,85884,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420972572752,3145728,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,16384,8,0,0,0,0,0,0,0,0,1,51,17304432,-1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:39:03.052 UTC,125,0,0,0,0,0,3160133,1160,14200,80,1,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88318,39,0,87296,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420972743006,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,169984,32,0,0,0,0,0,0,0,0,3,115,34036392,-1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:39:20.865 UTC,125,0,0,0,0,0,3166917,1160,21064,0,1,0,0,0,0,0,41,6,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90426,40,89163,89163,1,1,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420972760349,3145728,0,0,0,18,1,0,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,182272,38,1375,1,0,0,0,0,0,0,2,16,15828584,-1,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 10:40:07.190 UTC,125,0,0,0,0,0,3172557,1392,26704,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90426,40,89163,89163,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420972760349,3145728,0,0,0,14,0,0,0,1,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,30720,15,0,0,0,0,0,0,0,0,1,10,19720960,-1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 09:48:54.609 UTC,125,0,0,0,0,0,3160101,1160,14248,0,1,0,0,0,0,0,17,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1421142534188,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,178176,33,0,0,0,0,0,0,0,0,2,14,17163768,-1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 09:49:54.622 UTC,125,0,0,0,0,0,3172557,1392,26368,336,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421142534188,3145728,0,0,0,18,0,0,0,1,0,0,0,3,0,0,0,0,18,1,0,0,0,0,0,0,38912,19,0,0,0,0,0,0,0,0,1,40,20937056,-1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 09:50:05.183 UTC,125,0,0,0,0,0,3172221,1392,26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421142534188,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21247008,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:31:47.766 UTC,125,0,0,0,0,0,3160101,1160,14248,0,1,0,0,0,0,0,17,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1421227907439,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,178176,33,0,0,0,0,0,0,0,0,2,13,15013472,-1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:32:47.780 UTC,125,0,0,0,0,0,3172557,1392,26368,336,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421227907439,3145728,0,0,0,18,0,0,0,1,0,0,0,3,0,0,0,0,18,1,0,0,0,0,0,0,38912,19,0,0,0,0,0,0,0,0,1,10,18744752,-1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:33:12.630 UTC,125,0,0,0,0,0,3172221,1392,26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421227907439,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19070800,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:51:45.361 UTC,125,0,0,0,0,0,3160101,1160,14248,0,1,0,0,0,0,0,17,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1421229104939,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,178176,33,0,0,0,0,0,0,0,0,3,22,11091736,-1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:52:45.362 UTC,125,0,0,0,0,0,3172557,1392,26368,336,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229104939,3145728,0,0,0,18,0,0,0,1,0,0,0,3,0,0,0,0,18,1,0,0,0,0,0,0,38912,19,0,0,0,0,0,0,0,0,1,42,22239984,-1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:53:08.155 UTC,125,0,0,0,0,0,3172221,1392,26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229104939,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863968,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:54:09.085 UTC,125,0,0,0,0,0,3160181,1160,14248,80,1,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91658,41,0,90605,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1421229249037,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,178176,33,0,0,0,0,0,0,0,0,4,64,34932776,-1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:55:02.925 UTC,125,0,0,0,0,0,3166917,1160,21064,0,1,0,0,0,0,0,41,6,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,1,1,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1421229302566,3145728,0,0,0,18,1,31,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,190464,39,1408,1,0,0,0,0,0,0,2,14,17128880,-1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:56:02.927 UTC,125,0,0,0,0,0,3172893,1392,26704,336,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229302566,3145728,0,0,0,14,0,0,0,1,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,30720,15,0,0,0,0,0,0,0,0,1,8,20940992,-1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:57:02.936 UTC,125,0,0,0,0,0,3172893,1392,26704,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229302566,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21413104,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:58:02.937 UTC,125,0,0,0,0,0,3172893,1392,26704,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229302566,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21718720,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:59:02.950 UTC,125,0,0,0,0,0,3172893,1392,26704,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229302566,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21893248,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 09:59:06.071 UTC,125,0,0,0,0,0,3172557,1392,26704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93799,42,92503,92503,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421229302566,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22365352,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
